s.no,Transaction ID,Date/Time of Sale,Product Name,Sales Amount,Quantity Sold,Payment Method
4559,104558,2024-06-05,Wheat,90,1,UPI
4560,104559,2024-06-05,Tea,150,3,UPI
4561,104560,2024-06-05,Dal,160,2,UPI
4562,104561,2024-06-05,Shampoo,80,2,Cash
4563,104562,2024-06-05,Oil,300,2,Cash
4564,104563,2024-06-05,Dal,240,3,UPI
4565,104564,2024-06-05,Wheat,90,1,Cash
4566,104565,2024-06-05,Tea,50,1,UPI
4567,104566,2024-06-06,Tea,150,3,UPI
4568,104567,2024-06-06,Rice,120,2,UPI
4569,104568,2024-06-06,Wheat,270,3,Cash
4570,104569,2024-06-06,Shampoo,120,3,Cash
4571,104570,2024-06-06,Coffee,140,2,UPI
4572,104571,2024-06-06,Rice,120,2,Cash
4573,104572,2024-06-06,Shampoo,120,3,UPI
4574,104573,2024-06-06,Biscuits,90,3,UPI
4575,104574,2024-06-06,Oil,150,1,Cash
4576,104575,2024-06-06,Biscuits,30,1,UPI
4577,104576,2024-06-06,Milk,50,2,Cash
4578,104577,2024-06-06,Wheat,270,3,UPI
4579,104578,2024-06-06,Rice,60,1,Cash
4580,104579,2024-06-06,Shampoo,40,1,Cash
4581,104580,2024-06-06,Milk,25,1,Cash
4582,104581,2024-06-06,Shampoo,120,3,Cash
4583,104582,2024-06-06,Milk,75,3,UPI
4584,104583,2024-06-06,Rice,180,3,Cash
4585,104584,2024-06-06,Sugar,40,1,Cash
4586,104585,2024-06-06,Biscuits,30,1,UPI
4587,104586,2024-06-06,Tea,100,2,UPI
4588,104587,2024-06-06,Oil,300,2,UPI
4589,104588,2024-06-06,Tea,150,3,UPI
4590,104589,2024-06-06,Rice,60,1,UPI
4591,104590,2024-06-06,Tea,100,2,Cash
4592,104591,2024-06-06,Dal,240,3,Cash
4593,104592,2024-06-06,Sugar,40,1,Cash
4594,104593,2024-06-06,Rice,60,1,UPI
4595,104594,2024-06-06,Shampoo,40,1,Cash
4596,104595,2024-06-06,Coffee,140,2,UPI
4597,104596,2024-06-07,Shampoo,40,1,Cash
4598,104597,2024-06-07,Sugar,80,2,UPI
4599,104598,2024-06-07,Rice,60,1,Cash
4600,104599,2024-06-07,Wheat,90,1,UPI
4601,104600,2024-06-07,Oil,150,1,Cash
4602,104601,2024-06-07,Dal,80,1,UPI
4603,104602,2024-06-07,Shampoo,40,1,UPI
4604,104603,2024-06-07,Milk,50,2,UPI
4605,104604,2024-06-07,Shampoo,40,1,Cash
4606,104605,2024-06-07,Coffee,210,3,UPI
4607,104606,2024-06-07,Oil,150,1,UPI
4608,104607,2024-06-07,Oil,300,2,Cash
4609,104608,2024-06-07,Coffee,140,2,Cash
4610,104609,2024-06-07,Sugar,80,2,Cash
4611,104610,2024-06-07,Oil,450,3,Cash
4612,104611,2024-06-07,Tea,100,2,UPI
4613,104612,2024-06-07,Biscuits,30,1,Cash
4614,104613,2024-06-07,Sugar,80,2,Cash
4615,104614,2024-06-07,Dal,80,1,Cash
4616,104615,2024-06-07,Sugar,80,2,Cash
4617,104616,2024-06-07,Oil,150,1,UPI
4618,104617,2024-06-07,Coffee,210,3,Cash
4619,104618,2024-06-07,Wheat,270,3,Cash
4620,104619,2024-06-07,Wheat,270,3,UPI
4621,104620,2024-06-07,Oil,300,2,Cash
4622,104621,2024-06-07,Shampoo,40,1,UPI
4623,104622,2024-06-07,Sugar,40,1,UPI
4624,104623,2024-06-07,Sugar,120,3,Cash
4625,104624,2024-06-07,Tea,150,3,Cash
4626,104625,2024-06-07,Sugar,80,2,Cash
4627,104626,2024-06-07,Rice,60,1,Cash
4628,104627,2024-06-07,Sugar,80,2,UPI
4629,104628,2024-06-07,Oil,150,1,Cash
4630,104629,2024-06-07,Wheat,180,2,Cash
4631,104630,2024-06-07,Wheat,180,2,UPI
4632,104631,2024-06-07,Sugar,40,1,UPI
4633,104632,2024-06-07,Milk,75,3,UPI
4634,104633,2024-06-08,Shampoo,40,1,UPI
4635,104634,2024-06-08,Rice,180,3,UPI
4636,104635,2024-06-08,Tea,50,1,UPI
4637,104636,2024-06-08,Coffee,70,1,UPI
4638,104637,2024-06-08,Milk,75,3,UPI
4639,104638,2024-06-08,Biscuits,30,1,Cash
4640,104639,2024-06-08,Oil,150,1,UPI
4641,104640,2024-06-08,Milk,25,1,UPI
4642,104641,2024-06-08,Coffee,140,2,Cash
4643,104642,2024-06-08,Milk,75,3,Cash
4644,104643,2024-06-08,Dal,80,1,UPI
4645,104644,2024-06-08,Milk,50,2,UPI
4646,104645,2024-06-08,Rice,180,3,Cash
4647,104646,2024-06-08,Shampoo,80,2,Cash
4648,104647,2024-06-08,Coffee,70,1,Cash
4649,104648,2024-06-08,Sugar,120,3,UPI
4650,104649,2024-06-08,Sugar,80,2,Cash
4651,104650,2024-06-09,Biscuits,60,2,UPI
4652,104651,2024-06-09,Shampoo,120,3,Cash
4653,104652,2024-06-09,Rice,180,3,Cash
4654,104653,2024-06-09,Tea,150,3,Cash
4655,104654,2024-06-09,Coffee,70,1,Cash
4656,104655,2024-06-09,Oil,150,1,UPI
4657,104656,2024-06-09,Dal,240,3,Cash
4658,104657,2024-06-09,Oil,450,3,UPI
4659,104658,2024-06-09,Wheat,180,2,Cash
4660,104659,2024-06-09,Biscuits,90,3,UPI
4661,104660,2024-06-09,Biscuits,30,1,UPI
4662,104661,2024-06-09,Wheat,270,3,Cash
4663,104662,2024-06-09,Dal,240,3,UPI
4664,104663,2024-06-09,Shampoo,40,1,UPI
4665,104664,2024-06-09,Dal,240,3,Cash
4666,104665,2024-06-09,Wheat,90,1,Cash
4667,104666,2024-06-09,Tea,100,2,Cash
4668,104667,2024-06-09,Oil,300,2,UPI
4669,104668,2024-06-09,Tea,150,3,Cash
4670,104669,2024-06-09,Dal,240,3,UPI
4671,104670,2024-06-09,Biscuits,60,2,UPI
4672,104671,2024-06-09,Rice,60,1,Cash
4673,104672,2024-06-09,Wheat,180,2,UPI
4674,104673,2024-06-09,Milk,50,2,UPI
4675,104674,2024-06-09,Tea,150,3,UPI
4676,104675,2024-06-09,Sugar,40,1,UPI
4677,104676,2024-06-09,Dal,80,1,UPI
4678,104677,2024-06-09,Sugar,40,1,Cash
4679,104678,2024-06-09,Tea,50,1,Cash
4680,104679,2024-06-10,Milk,75,3,UPI
4681,104680,2024-06-10,Rice,60,1,UPI
4682,104681,2024-06-10,Biscuits,30,1,Cash
4683,104682,2024-06-10,Sugar,120,3,UPI
4684,104683,2024-06-10,Sugar,120,3,Cash
4685,104684,2024-06-10,Dal,240,3,UPI
4686,104685,2024-06-10,Oil,150,1,UPI
4687,104686,2024-06-10,Oil,150,1,Cash
4688,104687,2024-06-10,Wheat,90,1,Cash
4689,104688,2024-06-10,Sugar,120,3,Cash
4690,104689,2024-06-10,Milk,75,3,Cash
4691,104690,2024-06-10,Dal,80,1,UPI
4692,104691,2024-06-10,Biscuits,90,3,UPI
4693,104692,2024-06-10,Wheat,90,1,Cash
4694,104693,2024-06-10,Dal,160,2,Cash
4695,104694,2024-06-10,Rice,180,3,Cash
4696,104695,2024-06-10,Sugar,40,1,Cash
4697,104696,2024-06-10,Shampoo,40,1,Cash
4698,104697,2024-06-10,Shampoo,120,3,Cash
4699,104698,2024-06-10,Wheat,180,2,UPI
4700,104699,2024-06-10,Sugar,40,1,Cash
4701,104700,2024-06-10,Dal,240,3,UPI
4702,104701,2024-06-10,Tea,50,1,UPI
4703,104702,2024-06-10,Wheat,270,3,UPI
4704,104703,2024-06-10,Dal,160,2,UPI
4705,104704,2024-06-10,Tea,50,1,UPI
4706,104705,2024-06-10,Coffee,140,2,UPI
4707,104706,2024-06-10,Rice,120,2,Cash
4708,104707,2024-06-10,Sugar,120,3,Cash
4709,104708,2024-06-10,Milk,75,3,Cash
4710,104709,2024-06-10,Wheat,90,1,UPI
4711,104710,2024-06-10,Sugar,80,2,UPI
4712,104711,2024-06-10,Milk,50,2,UPI
4713,104712,2024-06-10,Oil,150,1,UPI
4714,104713,2024-06-10,Wheat,90,1,UPI
4715,104714,2024-06-10,Rice,60,1,Cash
4716,104715,2024-06-10,Dal,160,2,Cash
4717,104716,2024-06-10,Sugar,40,1,Cash
4718,104717,2024-06-10,Wheat,90,1,UPI
4719,104718,2024-06-10,Shampoo,40,1,Cash
4720,104719,2024-06-10,Milk,50,2,Cash
4721,104720,2024-06-11,Tea,150,3,UPI
4722,104721,2024-06-11,Biscuits,30,1,Cash
4723,104722,2024-06-11,Coffee,210,3,UPI
4724,104723,2024-06-11,Dal,240,3,UPI
4725,104724,2024-06-11,Sugar,120,3,Cash
4726,104725,2024-06-11,Shampoo,40,1,Cash
4727,104726,2024-06-11,Coffee,70,1,UPI
4728,104727,2024-06-11,Rice,180,3,UPI
4729,104728,2024-06-11,Sugar,120,3,UPI
4730,104729,2024-06-11,Biscuits,90,3,Cash
4731,104730,2024-06-11,Oil,150,1,Cash
4732,104731,2024-06-11,Sugar,120,3,Cash
4733,104732,2024-06-11,Oil,300,2,Cash
4734,104733,2024-06-11,Dal,240,3,UPI
4735,104734,2024-06-11,Oil,450,3,Cash
4736,104735,2024-06-11,Oil,300,2,Cash
4737,104736,2024-06-11,Sugar,80,2,Cash
4738,104737,2024-06-11,Oil,300,2,Cash
4739,104738,2024-06-11,Biscuits,90,3,Cash
4740,104739,2024-06-11,Coffee,140,2,Cash
4741,104740,2024-06-11,Shampoo,80,2,UPI
4742,104741,2024-06-11,Coffee,140,2,UPI
4743,104742,2024-06-11,Biscuits,60,2,UPI
4744,104743,2024-06-11,Milk,25,1,UPI
4745,104744,2024-06-11,Coffee,210,3,Cash
4746,104745,2024-06-11,Milk,75,3,Cash
4747,104746,2024-06-11,Sugar,40,1,UPI
4748,104747,2024-06-11,Sugar,120,3,UPI
4749,104748,2024-06-11,Wheat,180,2,Cash
4750,104749,2024-06-11,Rice,180,3,Cash
4751,104750,2024-06-11,Shampoo,40,1,UPI
4752,104751,2024-06-11,Biscuits,90,3,Cash
4753,104752,2024-06-12,Oil,300,2,Cash
4754,104753,2024-06-12,Wheat,270,3,UPI
4755,104754,2024-06-12,Dal,80,1,UPI
4756,104755,2024-06-12,Biscuits,60,2,Cash
4757,104756,2024-06-12,Dal,240,3,Cash
4758,104757,2024-06-12,Wheat,180,2,UPI
4759,104758,2024-06-12,Tea,100,2,Cash
4760,104759,2024-06-12,Sugar,120,3,Cash
4761,104760,2024-06-12,Milk,25,1,UPI
4762,104761,2024-06-12,Coffee,140,2,Cash
4763,104762,2024-06-12,Oil,150,1,UPI
4764,104763,2024-06-12,Rice,120,2,UPI
4765,104764,2024-06-12,Dal,160,2,UPI
4766,104765,2024-06-12,Tea,150,3,UPI
4767,104766,2024-06-12,Milk,75,3,Cash
4768,104767,2024-06-12,Coffee,70,1,Cash
4769,104768,2024-06-12,Shampoo,40,1,Cash
4770,104769,2024-06-12,Wheat,180,2,UPI
4771,104770,2024-06-12,Shampoo,80,2,UPI
4772,104771,2024-06-12,Shampoo,40,1,Cash
4773,104772,2024-06-12,Milk,75,3,UPI
4774,104773,2024-06-12,Sugar,40,1,UPI
4775,104774,2024-06-12,Rice,60,1,Cash
4776,104775,2024-06-12,Rice,180,3,UPI
4777,104776,2024-06-12,Dal,240,3,Cash
4778,104777,2024-06-12,Dal,160,2,Cash
4779,104778,2024-06-12,Sugar,40,1,Cash
4780,104779,2024-06-13,Biscuits,30,1,UPI
4781,104780,2024-06-13,Oil,150,1,UPI
4782,104781,2024-06-13,Biscuits,90,3,UPI
4783,104782,2024-06-13,Milk,75,3,UPI
4784,104783,2024-06-13,Wheat,180,2,Cash
4785,104784,2024-06-13,Shampoo,40,1,UPI
4786,104785,2024-06-13,Tea,100,2,Cash
4787,104786,2024-06-13,Sugar,120,3,Cash
4788,104787,2024-06-13,Oil,300,2,Cash
4789,104788,2024-06-13,Coffee,210,3,Cash
4790,104789,2024-06-13,Oil,450,3,UPI
4791,104790,2024-06-13,Wheat,90,1,Cash
4792,104791,2024-06-13,Coffee,140,2,Cash
4793,104792,2024-06-13,Oil,150,1,Cash
4794,104793,2024-06-13,Rice,120,2,Cash
4795,104794,2024-06-13,Sugar,120,3,UPI
4796,104795,2024-06-13,Milk,50,2,Cash
4797,104796,2024-06-13,Wheat,90,1,Cash
4798,104797,2024-06-13,Oil,150,1,Cash
4799,104798,2024-06-13,Milk,75,3,UPI
4800,104799,2024-06-13,Rice,60,1,UPI
4801,104800,2024-06-13,Dal,80,1,Cash
4802,104801,2024-06-13,Shampoo,120,3,Cash
4803,104802,2024-06-13,Oil,450,3,UPI
4804,104803,2024-06-13,Shampoo,80,2,UPI
4805,104804,2024-06-13,Wheat,270,3,Cash
4806,104805,2024-06-13,Coffee,140,2,UPI
4807,104806,2024-06-13,Tea,100,2,UPI
4808,104807,2024-06-13,Shampoo,80,2,Cash
4809,104808,2024-06-13,Oil,150,1,UPI
4810,104809,2024-06-13,Dal,80,1,Cash
4811,104810,2024-06-14,Oil,450,3,UPI
4812,104811,2024-06-14,Sugar,80,2,Cash
4813,104812,2024-06-14,Wheat,270,3,Cash
4814,104813,2024-06-14,Rice,180,3,Cash
4815,104814,2024-06-14,Coffee,140,2,Cash
4816,104815,2024-06-14,Shampoo,80,2,Cash
4817,104816,2024-06-14,Coffee,70,1,Cash
4818,104817,2024-06-14,Shampoo,80,2,Cash
4819,104818,2024-06-14,Tea,150,3,UPI
4820,104819,2024-06-14,Sugar,120,3,UPI
4821,104820,2024-06-14,Rice,120,2,UPI
4822,104821,2024-06-14,Milk,25,1,UPI
4823,104822,2024-06-14,Oil,300,2,UPI
4824,104823,2024-06-14,Dal,160,2,UPI
4825,104824,2024-06-14,Sugar,120,3,Cash
4826,104825,2024-06-14,Biscuits,90,3,UPI
4827,104826,2024-06-14,Rice,120,2,UPI
4828,104827,2024-06-14,Coffee,70,1,Cash
4829,104828,2024-06-14,Tea,100,2,Cash
4830,104829,2024-06-14,Wheat,180,2,Cash
4831,104830,2024-06-14,Shampoo,120,3,Cash
4832,104831,2024-06-14,Biscuits,90,3,Cash
4833,104832,2024-06-14,Rice,120,2,Cash
4834,104833,2024-06-15,Shampoo,80,2,Cash
4835,104834,2024-06-15,Tea,150,3,Cash
4836,104835,2024-06-15,Tea,150,3,Cash
4837,104836,2024-06-15,Rice,60,1,UPI
4838,104837,2024-06-15,Rice,60,1,UPI
4839,104838,2024-06-15,Biscuits,60,2,Cash
4840,104839,2024-06-15,Milk,75,3,UPI
4841,104840,2024-06-15,Milk,25,1,UPI
4842,104841,2024-06-15,Tea,100,2,Cash
4843,104842,2024-06-15,Wheat,270,3,Cash
4844,104843,2024-06-15,Shampoo,120,3,UPI
4845,104844,2024-06-15,Milk,25,1,Cash
4846,104845,2024-06-15,Coffee,210,3,Cash
4847,104846,2024-06-15,Dal,160,2,Cash
4848,104847,2024-06-15,Sugar,40,1,Cash
4849,104848,2024-06-15,Shampoo,120,3,Cash
4850,104849,2024-06-15,Milk,75,3,UPI
4851,104850,2024-06-15,Coffee,70,1,UPI
4852,104851,2024-06-15,Shampoo,40,1,Cash
4853,104852,2024-06-15,Milk,75,3,UPI
4854,104853,2024-06-15,Tea,100,2,Cash
4855,104854,2024-06-15,Sugar,120,3,Cash
4856,104855,2024-06-15,Milk,50,2,UPI
4857,104856,2024-06-15,Sugar,120,3,UPI
4858,104857,2024-06-15,Biscuits,90,3,UPI
4859,104858,2024-06-15,Wheat,180,2,Cash
4860,104859,2024-06-15,Shampoo,80,2,Cash
4861,104860,2024-06-15,Coffee,210,3,UPI
4862,104861,2024-06-15,Rice,180,3,Cash
4863,104862,2024-06-15,Oil,150,1,Cash
4864,104863,2024-06-16,Rice,120,2,UPI
4865,104864,2024-06-16,Biscuits,30,1,UPI
4866,104865,2024-06-16,Coffee,140,2,UPI
4867,104866,2024-06-16,Coffee,140,2,UPI
4868,104867,2024-06-16,Rice,120,2,UPI
4869,104868,2024-06-16,Sugar,120,3,UPI
4870,104869,2024-06-16,Biscuits,30,1,UPI
4871,104870,2024-06-16,Oil,450,3,Cash
4872,104871,2024-06-16,Sugar,80,2,Cash
4873,104872,2024-06-16,Sugar,120,3,UPI
4874,104873,2024-06-16,Rice,60,1,UPI
4875,104874,2024-06-16,Oil,150,1,Cash
4876,104875,2024-06-16,Shampoo,80,2,UPI
4877,104876,2024-06-16,Tea,50,1,UPI
4878,104877,2024-06-16,Dal,160,2,UPI
4879,104878,2024-06-16,Coffee,70,1,UPI
4880,104879,2024-06-16,Tea,100,2,UPI
4881,104880,2024-06-16,Dal,80,1,UPI
4882,104881,2024-06-16,Coffee,210,3,UPI
4883,104882,2024-06-16,Tea,50,1,UPI
4884,104883,2024-06-16,Sugar,80,2,UPI
4885,104884,2024-06-16,Oil,150,1,UPI
4886,104885,2024-06-16,Coffee,140,2,Cash
4887,104886,2024-06-16,Shampoo,80,2,Cash
4888,104887,2024-06-16,Coffee,140,2,UPI
4889,104888,2024-06-16,Coffee,210,3,Cash
4890,104889,2024-06-16,Oil,300,2,Cash
4891,104890,2024-06-16,Shampoo,40,1,UPI
4892,104891,2024-06-16,Milk,50,2,Cash
4893,104892,2024-06-16,Rice,180,3,UPI
4894,104893,2024-06-16,Sugar,80,2,Cash
4895,104894,2024-06-16,Coffee,70,1,UPI
4896,104895,2024-06-16,Biscuits,60,2,UPI
4897,104896,2024-06-16,Dal,240,3,UPI
4898,104897,2024-06-16,Rice,180,3,UPI
4899,104898,2024-06-16,Milk,75,3,UPI
4900,104899,2024-06-16,Milk,75,3,Cash
4901,104900,2024-06-16,Milk,25,1,UPI
4902,104901,2024-06-16,Biscuits,30,1,Cash
4903,104902,2024-06-16,Milk,75,3,UPI
4904,104903,2024-06-16,Biscuits,30,1,Cash
4905,104904,2024-06-16,Tea,100,2,UPI
4906,104905,2024-06-16,Oil,150,1,Cash
4907,104906,2024-06-16,Sugar,80,2,Cash
4908,104907,2024-06-16,Rice,60,1,Cash
4909,104908,2024-06-16,Coffee,140,2,Cash
4910,104909,2024-06-17,Biscuits,60,2,UPI
4911,104910,2024-06-17,Biscuits,90,3,UPI
4912,104911,2024-06-17,Biscuits,60,2,UPI
4913,104912,2024-06-17,Rice,60,1,Cash
4914,104913,2024-06-17,Coffee,70,1,Cash
4915,104914,2024-06-17,Biscuits,30,1,Cash
4916,104915,2024-06-17,Tea,50,1,Cash
4917,104916,2024-06-17,Biscuits,60,2,Cash
4918,104917,2024-06-17,Coffee,70,1,Cash
4919,104918,2024-06-17,Wheat,90,1,Cash
4920,104919,2024-06-17,Milk,75,3,Cash
4921,104920,2024-06-17,Sugar,120,3,Cash
4922,104921,2024-06-17,Rice,120,2,Cash
4923,104922,2024-06-17,Dal,80,1,UPI
4924,104923,2024-06-17,Sugar,120,3,UPI
4925,104924,2024-06-17,Dal,80,1,UPI
4926,104925,2024-06-17,Shampoo,40,1,UPI
4927,104926,2024-06-17,Dal,160,2,Cash
4928,104927,2024-06-17,Rice,60,1,Cash
4929,104928,2024-06-17,Biscuits,60,2,UPI
4930,104929,2024-06-17,Milk,25,1,Cash
4931,104930,2024-06-17,Tea,100,2,UPI
4932,104931,2024-06-17,Coffee,140,2,Cash
4933,104932,2024-06-17,Coffee,210,3,Cash
4934,104933,2024-06-17,Biscuits,90,3,UPI
4935,104934,2024-06-17,Tea,150,3,UPI
4936,104935,2024-06-17,Dal,80,1,Cash
4937,104936,2024-06-17,Milk,75,3,UPI
4938,104937,2024-06-17,Rice,180,3,UPI
4939,104938,2024-06-17,Milk,75,3,UPI
4940,104939,2024-06-17,Shampoo,120,3,UPI
4941,104940,2024-06-17,Wheat,180,2,Cash
4942,104941,2024-06-17,Biscuits,90,3,Cash
4943,104942,2024-06-17,Sugar,40,1,Cash
4944,104943,2024-06-17,Biscuits,60,2,Cash
4945,104944,2024-06-17,Tea,150,3,Cash
4946,104945,2024-06-17,Tea,150,3,UPI
4947,104946,2024-06-18,Biscuits,90,3,UPI
4948,104947,2024-06-18,Tea,150,3,UPI
4949,104948,2024-06-18,Shampoo,40,1,Cash
4950,104949,2024-06-18,Dal,240,3,UPI
4951,104950,2024-06-18,Rice,60,1,UPI
4952,104951,2024-06-18,Tea,150,3,Cash
4953,104952,2024-06-18,Coffee,140,2,Cash
4954,104953,2024-06-18,Biscuits,90,3,Cash
4955,104954,2024-06-18,Wheat,90,1,Cash
4956,104955,2024-06-18,Biscuits,30,1,UPI
4957,104956,2024-06-18,Rice,120,2,Cash
4958,104957,2024-06-18,Sugar,80,2,UPI
4959,104958,2024-06-18,Tea,150,3,Cash
4960,104959,2024-06-18,Shampoo,80,2,Cash
4961,104960,2024-06-18,Dal,80,1,Cash
4962,104961,2024-06-18,Rice,120,2,UPI
4963,104962,2024-06-18,Dal,80,1,UPI
4964,104963,2024-06-18,Coffee,210,3,UPI
4965,104964,2024-06-18,Oil,300,2,UPI
4966,104965,2024-06-18,Tea,100,2,UPI
4967,104966,2024-06-18,Oil,150,1,Cash
4968,104967,2024-06-18,Dal,160,2,Cash
4969,104968,2024-06-18,Dal,160,2,Cash
4970,104969,2024-06-18,Sugar,40,1,UPI
4971,104970,2024-06-18,Wheat,270,3,UPI
4972,104971,2024-06-18,Wheat,180,2,UPI
4973,104972,2024-06-18,Coffee,140,2,UPI
4974,104973,2024-06-18,Dal,80,1,UPI
4975,104974,2024-06-18,Shampoo,80,2,UPI
4976,104975,2024-06-19,Dal,80,1,UPI
4977,104976,2024-06-19,Coffee,140,2,UPI
4978,104977,2024-06-19,Wheat,180,2,UPI
4979,104978,2024-06-19,Oil,300,2,UPI
4980,104979,2024-06-19,Dal,80,1,Cash
4981,104980,2024-06-19,Coffee,140,2,Cash
4982,104981,2024-06-19,Sugar,80,2,UPI
4983,104982,2024-06-19,Shampoo,80,2,Cash
4984,104983,2024-06-19,Oil,300,2,UPI
4985,104984,2024-06-19,Milk,75,3,Cash
4986,104985,2024-06-19,Wheat,270,3,Cash
4987,104986,2024-06-19,Shampoo,40,1,Cash
4988,104987,2024-06-19,Oil,450,3,UPI
4989,104988,2024-06-19,Biscuits,60,2,UPI
4990,104989,2024-06-19,Biscuits,30,1,UPI
4991,104990,2024-06-19,Wheat,270,3,UPI
4992,104991,2024-06-19,Oil,300,2,Cash
4993,104992,2024-06-19,Shampoo,40,1,UPI
4994,104993,2024-06-19,Tea,100,2,UPI
4995,104994,2024-06-19,Coffee,140,2,Cash
4996,104995,2024-06-19,Rice,60,1,UPI
4997,104996,2024-06-19,Biscuits,30,1,Cash
4998,104997,2024-06-20,Rice,180,3,UPI
4999,104998,2024-06-20,Milk,50,2,UPI
5000,104999,2024-06-20,Milk,75,3,UPI
5001,105000,2024-06-20,Rice,120,2,Cash
5002,105001,2024-06-20,Milk,75,3,UPI
5003,105002,2024-06-20,Coffee,210,3,Cash
5004,105003,2024-06-20,Tea,100,2,Cash
5005,105004,2024-06-20,Biscuits,90,3,UPI
5006,105005,2024-06-20,Coffee,140,2,UPI
5007,105006,2024-06-20,Sugar,80,2,UPI
5008,105007,2024-06-20,Dal,240,3,UPI
5009,105008,2024-06-20,Dal,240,3,Cash
5010,105009,2024-06-20,Biscuits,30,1,Cash
5011,105010,2024-06-20,Biscuits,30,1,UPI
5012,105011,2024-06-20,Milk,50,2,Cash
5013,105012,2024-06-20,Rice,60,1,Cash
5014,105013,2024-06-20,Shampoo,120,3,Cash
5015,105014,2024-06-20,Wheat,270,3,UPI
5016,105015,2024-06-20,Tea,100,2,Cash
5017,105016,2024-06-20,Tea,50,1,Cash
5018,105017,2024-06-20,Dal,240,3,Cash
5019,105018,2024-06-20,Shampoo,120,3,Cash
5020,105019,2024-06-20,Tea,100,2,UPI
5021,105020,2024-06-20,Dal,80,1,Cash
5022,105021,2024-06-20,Sugar,120,3,UPI
5023,105022,2024-06-20,Wheat,90,1,UPI
5024,105023,2024-06-20,Milk,75,3,UPI
5025,105024,2024-06-20,Sugar,120,3,UPI
5026,105025,2024-06-20,Coffee,70,1,UPI
5027,105026,2024-06-20,Milk,75,3,Cash
5028,105027,2024-06-20,Dal,80,1,Cash
5029,105028,2024-06-20,Dal,80,1,UPI
5030,105029,2024-06-20,Rice,120,2,UPI
5031,105030,2024-06-20,Rice,180,3,UPI
5032,105031,2024-06-20,Shampoo,40,1,Cash
5033,105032,2024-06-20,Rice,120,2,UPI
5034,105033,2024-06-20,Tea,100,2,Cash
5035,105034,2024-06-20,Dal,160,2,Cash
5036,105035,2024-06-20,Coffee,70,1,Cash
5037,105036,2024-06-20,Biscuits,60,2,Cash
5038,105037,2024-06-20,Coffee,210,3,UPI
5039,105038,2024-06-20,Dal,160,2,UPI
5040,105039,2024-06-20,Tea,100,2,UPI
5041,105040,2024-06-20,Rice,120,2,Cash
5042,105041,2024-06-20,Shampoo,120,3,UPI
5043,105042,2024-06-20,Wheat,180,2,UPI
5044,105043,2024-06-20,Dal,80,1,Cash
5045,105044,2024-06-20,Coffee,140,2,Cash
5046,105045,2024-06-20,Coffee,140,2,UPI
5047,105046,2024-06-21,Tea,100,2,UPI
5048,105047,2024-06-21,Rice,60,1,UPI
5049,105048,2024-06-21,Tea,50,1,UPI
5050,105049,2024-06-21,Rice,120,2,UPI
5051,105050,2024-06-21,Rice,180,3,UPI
5052,105051,2024-06-21,Biscuits,30,1,Cash
5053,105052,2024-06-21,Shampoo,120,3,Cash
5054,105053,2024-06-21,Milk,25,1,UPI
5055,105054,2024-06-21,Coffee,210,3,UPI
5056,105055,2024-06-21,Coffee,210,3,Cash
5057,105056,2024-06-21,Tea,150,3,Cash
5058,105057,2024-06-21,Milk,75,3,UPI
5059,105058,2024-06-21,Biscuits,30,1,UPI
5060,105059,2024-06-21,Milk,50,2,Cash
5061,105060,2024-06-21,Milk,25,1,Cash
5062,105061,2024-06-21,Milk,75,3,UPI
5063,105062,2024-06-21,Wheat,90,1,UPI
5064,105063,2024-06-21,Biscuits,30,1,Cash
5065,105064,2024-06-21,Biscuits,30,1,UPI
5066,105065,2024-06-21,Oil,450,3,UPI
5067,105066,2024-06-21,Milk,50,2,UPI
5068,105067,2024-06-21,Milk,75,3,UPI
5069,105068,2024-06-21,Wheat,90,1,Cash
5070,105069,2024-06-21,Coffee,210,3,Cash
5071,105070,2024-06-21,Biscuits,60,2,UPI
5072,105071,2024-06-21,Rice,180,3,Cash
5073,105072,2024-06-21,Rice,180,3,Cash
5074,105073,2024-06-21,Shampoo,40,1,UPI
5075,105074,2024-06-21,Rice,120,2,Cash
5076,105075,2024-06-21,Biscuits,30,1,Cash
5077,105076,2024-06-21,Rice,60,1,UPI
5078,105077,2024-06-21,Dal,240,3,UPI
5079,105078,2024-06-21,Tea,50,1,Cash
5080,105079,2024-06-21,Shampoo,80,2,UPI
5081,105080,2024-06-21,Milk,25,1,Cash
5082,105081,2024-06-21,Sugar,80,2,UPI
5083,105082,2024-06-21,Biscuits,60,2,UPI
5084,105083,2024-06-21,Shampoo,120,3,UPI
5085,105084,2024-06-21,Sugar,40,1,Cash
5086,105085,2024-06-21,Oil,150,1,Cash
5087,105086,2024-06-21,Oil,450,3,UPI
5088,105087,2024-06-21,Wheat,270,3,Cash
5089,105088,2024-06-21,Rice,60,1,Cash
5090,105089,2024-06-21,Rice,180,3,UPI
5091,105090,2024-06-21,Biscuits,30,1,UPI
5092,105091,2024-06-21,Coffee,210,3,UPI
5093,105092,2024-06-21,Sugar,80,2,Cash
5094,105093,2024-06-21,Shampoo,80,2,Cash
5095,105094,2024-06-21,Sugar,40,1,Cash
5096,105095,2024-06-22,Oil,300,2,Cash
5097,105096,2024-06-22,Shampoo,120,3,Cash
5098,105097,2024-06-22,Rice,120,2,UPI
5099,105098,2024-06-22,Oil,150,1,UPI
5100,105099,2024-06-22,Coffee,140,2,UPI
